gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
974091877	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS221020390	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Parque Ecológico de la Ciudad de México	Ciudad de México	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	19.25536	-99.19143							2013-12-08T00:00:00	8	12	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS221020390				CC_BY_4_0		obsr415391			2023-01-24T14:58:16.689Z		CONTINENT_DERIVED_FROM_COORDINATES
974078747	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS220771075	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Parque Ecológico de la Ciudad de México	Ciudad de México	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	19.25536	-99.19143							2013-12-08T00:00:00	8	12	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS220771075				CC_BY_4_0		obsr439758			2023-01-24T15:12:55.499Z		CONTINENT_DERIVED_FROM_COORDINATES
974007237	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS220569648	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Bumblebee Hummingbird Pullout	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.7	-104.854324							2013-12-06T00:00:00	6	12	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS220569648				CC_BY_4_0		obsr339449			2023-01-24T15:10:49.189Z		CONTINENT_DERIVED_FROM_COORDINATES
973283687	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS219775786	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Carretera Volcán de Fuego	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.53381	-103.54038							1987-01-06T00:00:00	6	1	1987	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS219775786				CC_BY_4_0		obsr425850			2023-01-24T14:56:42.857Z		CONTINENT_DERIVED_FROM_COORDINATES
973277400	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS219777827	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Carretera Volcán de Fuego	Jalisco	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	19.53381	-103.54038							1987-01-08T00:00:00	8	1	1987	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS219777827				CC_BY_4_0		obsr425850			2023-01-24T14:58:49.437Z		CONTINENT_DERIVED_FROM_COORDINATES
973028516	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS219377442	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Ajijic	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.29944	-103.26167							2013-11-12T00:00:00	12	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS219377442				CC_BY_4_0		obsr433034			2023-01-24T14:58:46.008Z		CONTINENT_DERIVED_FROM_COORDINATES
972723373	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS219034781	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Cerro del Aguila Pass between Ameca & Ahualulco de Mercado	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.632944	-104.03829							2013-11-21T00:00:00	21	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS219034781				CC_BY_4_0		obsr266700			2023-01-24T14:58:42.500Z		CONTINENT_DERIVED_FROM_COORDINATES
972717652	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS219035313	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Bumblebee Hummingbird Pullout	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.7	-104.854324							2013-11-21T00:00:00	21	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS219035313				CC_BY_4_0		obsr266700			2023-01-24T15:16:25.137Z		CONTINENT_DERIVED_FROM_COORDINATES
972456505	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS218682445	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Reserva de la Biosfera Sierra de Manantlan--Estación Científica las Joyas	Jalisco	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.585932	-104.27139							2010-02-22T00:00:00	22	2	2010	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS218682445				CC_BY_4_0		obsr22682			2023-01-24T14:59:17.042Z		CONTINENT_DERIVED_FROM_COORDINATES
972414727	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS218682329	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Rd/ bewteen las Joyas and Los Corralitos	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.600061	-104.299995							2010-02-23T00:00:00	23	2	2010	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS218682329				CC_BY_4_0		obsr22682			2023-01-24T15:10:51.739Z		CONTINENT_DERIVED_FROM_COORDINATES
972404666	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS218469887	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Bumblebee Hummingbird Pullout	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.7	-104.854324							2013-11-21T00:00:00	21	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS218469887				CC_BY_4_0		obsr339449			2023-01-24T14:57:07.226Z		CONTINENT_DERIVED_FROM_COORDINATES
972279223	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS218613539	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	San Pedro Lagunillas	Nayarit	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	21.215668	-104.730194							2013-02-19T00:00:00	19	2	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS218613539				CC_BY_4_0		obsr109239			2023-01-24T15:11:58.794Z		CONTINENT_DERIVED_FROM_COORDINATES
972223782	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS218465968	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Cerro del Aguila Pass between Ameca & Ahualulco de Mercado	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.632944	-104.03829							2013-11-21T00:00:00	21	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS218465968				CC_BY_4_0		obsr339449			2023-01-24T15:16:00.327Z		CONTINENT_DERIVED_FROM_COORDINATES
972157821	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_MEX:OBS218560366	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Parque Ecológico de la Ciudad de México	Ciudad de México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.25536	-99.19143							2013-11-18T00:00:00	18	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD_MEX	OBS218560366				CC_BY_4_0		obsr134199			2023-01-24T15:11:43.833Z		CONTINENT_DERIVED_FROM_COORDINATES
972022957	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS218207295	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Bumblebee Hummingbird Pullout	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.7	-104.854324							2013-11-18T00:00:00	18	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS218207295				CC_BY_4_0		obsr339449			2023-01-24T15:15:52.363Z		CONTINENT_DERIVED_FROM_COORDINATES
971996660	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS218021478	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	DF - La Cima	Ciudad de México	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.109982	-99.19804							2013-11-17T00:00:00	17	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS218021478				CC_BY_4_0		obsr131936			2023-01-24T14:58:12.379Z		CONTINENT_DERIVED_FROM_COORDINATES
971941413	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS218124205	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Carretera Ciudad de México-Cuernavaca--La Cima I	Ciudad de México	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.111717	-99.194824							2013-11-17T00:00:00	17	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS218124205				CC_BY_4_0		obsr229232			2023-01-24T15:16:19.871Z		CONTINENT_DERIVED_FROM_COORDINATES
971921580	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS218141588	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Carretera Ciudad de México-Cuernavaca--La Cima I	Ciudad de México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.111717	-99.194824							2013-11-16T00:00:00	16	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS218141588				CC_BY_4_0		obsr229232			2023-01-24T15:16:23.913Z		CONTINENT_DERIVED_FROM_COORDINATES
971900426	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS217969242	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Santa Cruz Etla	Oaxaca	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	17.14797	-96.758224							2002-01-11T00:00:00	11	1	2002	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS217969242				CC_BY_4_0		obsr141933			2023-01-24T15:11:15.572Z		CONTINENT_DERIVED_FROM_COORDINATES
971876418	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS218168644	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Carretera a Nevado de Colima	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.613722	-103.567795							2004-01-03T00:00:00	3	1	2004	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS218168644				CC_BY_4_0		obsr240895			2023-01-24T14:59:01.582Z		CONTINENT_DERIVED_FROM_COORDINATES
971872500	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS218168941	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	El Floripondio Road	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.641796	-103.61832							2004-01-04T00:00:00	4	1	2004	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS218168941				CC_BY_4_0		obsr240895			2023-01-24T15:16:43.366Z		CONTINENT_DERIVED_FROM_COORDINATES
971870973	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS218168913	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	PN Volcán Nevado de Colima--Camino El Floripondio	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.637552	-103.61916							2004-01-02T00:00:00	2	1	2004	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS218168913				CC_BY_4_0		obsr240895			2023-01-24T14:58:45.286Z		CONTINENT_DERIVED_FROM_COORDINATES
971721731	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS217905666	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Santa Cruz Etla	Oaxaca	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	17.14797	-96.758224							2002-01-11T00:00:00	11	1	2002	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS217905666				CC_BY_4_0		obsr240895			2023-01-24T15:15:26.048Z		CONTINENT_DERIVED_FROM_COORDINATES
971633750	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS217789577	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Pino Real (pueblo)	Michoacán	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.64859	-101.01424							2013-11-15T00:00:00	15	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS217789577				CC_BY_4_0		obsr365171			2023-01-24T14:57:06.915Z		CONTINENT_DERIVED_FROM_COORDINATES
971426534	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS217555991	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Reserva de la Biosfera Volcán Tacaná	Chiapas	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	15.117205	-92.132034							2006-12-31T00:00:00	31	12	2006	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS217555991				CC_BY_4_0		obsr97834			2023-01-24T14:58:58.627Z		CONTINENT_DERIVED_FROM_COORDINATES
971297689	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS217512860	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Paraiso Miramar	Nayarit	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	21.438528	-105.18733							1999-01-07T00:00:00	7	1	1999	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS217512860				CC_BY_4_0		obsr426981			2023-01-24T14:58:06.669Z		CONTINENT_DERIVED_FROM_COORDINATES
971294145	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS217512884	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Paraiso Miramar	Nayarit	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	21.438528	-105.18733							1999-01-07T00:00:00	7	1	1999	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS217512884				CC_BY_4_0		obsr426981			2023-01-24T15:14:46.628Z		CONTINENT_DERIVED_FROM_COORDINATES
971222669	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_MEX:OBS217135739	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Morelos - San Felipe Neri	Morelos	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	19.050629	-98.9483							2013-11-09T00:00:00	9	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD_MEX	OBS217135739				CC_BY_4_0		obsr131936			2023-01-24T15:11:46.663Z		CONTINENT_DERIVED_FROM_COORDINATES
970963458	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS217012938	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Cerro St. Felipe	Oaxaca	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	17.107317	-96.69572							1999-11-30T00:00:00	30	11	1999	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS217012938				CC_BY_4_0		obsr336721			2023-01-24T15:12:44.605Z		CONTINENT_DERIVED_FROM_COORDINATES
970634366	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_MEX:OBS216303130	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	La Cima	Ciudad de México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.108717	-99.198044							2013-11-03T00:00:00	3	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD_MEX	OBS216303130				CC_BY_4_0		obsr134199			2023-01-24T15:16:59.513Z		CONTINENT_DERIVED_FROM_COORDINATES
970598591	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS216389989	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	El Escalón (CBC MXDU)	Durango	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.986685	-104.763054							2013-11-03T00:00:00	3	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS216389989				CC_BY_4_0		obsr243104			2023-01-24T15:17:26.882Z		CONTINENT_DERIVED_FROM_COORDINATES
970545905	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS216267317	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	El Escalón (CBC MXDU)	Durango	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.986685	-104.763054							2013-11-03T00:00:00	3	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS216267317				CC_BY_4_0		obsr268163			2023-01-24T14:58:39.115Z		CONTINENT_DERIVED_FROM_COORDINATES
970478993	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS216374313	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Bumblebee Hummingbird Pullout	Jalisco	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.7	-104.854324							2013-11-04T00:00:00	4	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS216374313				CC_BY_4_0		obsr339449			2023-01-24T15:18:16.137Z		CONTINENT_DERIVED_FROM_COORDINATES
970472269	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_MEX:OBS216371064	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	DF - La Cima	Ciudad de México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.109982	-99.19804							2013-11-03T00:00:00	3	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD_MEX	OBS216371064				CC_BY_4_0		obsr131936			2023-01-24T15:16:22.871Z		CONTINENT_DERIVED_FROM_COORDINATES
970297356	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS216117955	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Bumblebee Hummingbird Pullout	Jalisco	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.7	-104.854324							2013-11-02T00:00:00	2	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS216117955				CC_BY_4_0		obsr339449			2023-01-24T14:58:14.005Z		CONTINENT_DERIVED_FROM_COORDINATES
970093962	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS216015967	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Bumblebee Hummingbird Pullout	Jalisco	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.7	-104.854324							2013-11-01T00:00:00	1	11	2013	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS216015967				CC_BY_4_0		obsr339449			2023-01-24T15:15:23.998Z		CONTINENT_DERIVED_FROM_COORDINATES
966402598	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211846627	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	La Cumbre (East & West)	Oaxaca	PRESENT	15	e2e717bf-551a-4917-bdc9-4fa0f342c530	17.174093	-96.60437							2001-12-26T00:00:00	26	12	2001	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS211846627				CC_BY_4_0		obsr131248			2023-01-24T14:57:05.476Z		CONTINENT_DERIVED_FROM_COORDINATES
962422782	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS207708490	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Mesa Campanero	Sonora	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	28.36444	-109.0283							2002-03-29T00:00:00	29	3	2002	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS207708490				CC_BY_4_0		obsr200801			2023-01-24T15:14:39.452Z		CONTINENT_DERIVED_FROM_COORDINATES
961513560	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS206712729	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Carretera Ciudad de México-Cuernavaca--La Cima I	Ciudad de México	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.111717	-99.194824							2001-03-26T00:00:00	26	3	2001	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS206712729				CC_BY_4_0		obsr26970			2023-01-24T15:11:08.637Z		CONTINENT_DERIVED_FROM_COORDINATES
960019883	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS205080319	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Camino La Petaca	Sinaloa	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.446255	-105.82359							1984-11-13T00:00:00	13	11	1984	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS205080319				CC_BY_4_0		obsr36330			2023-01-24T14:58:42.853Z		CONTINENT_DERIVED_FROM_COORDINATES
959566267	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS204571552	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Selasphorus	Selasphorus platycercus		SPECIES	Selasphorus platycercus (Swainson, 1827)	Selasphorus platycercus		MX	Los Tules area, Puerto Vallarta	Jalisco	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	20.638006	-105.23495							2006-03-29T00:00:00	29	3	2006	2476844	2476844	HUMAN_OBSERVATION	CLO	EBIRD	OBS204571552				CC_BY_4_0		obsr339001			2023-01-24T14:58:44.264Z		CONTINENT_DERIVED_FROM_COORDINATES
