Initials.Bdr,latitude,longitude,elevation,region,Location,session,week,DATE,year,mo,day,time,Band.Status,BAND,0,0,TArsus.LEG,Size.Material,Species,SEX,AGE,Old band number,GPORCOlOR,GorCount (%),Head GCnt (%),Grooves,Buffy,PriWidth,Wng-TailTrait,TailCent,TailMid,TailOut,TailMeas (#),WingCd,Culmen,Pollen– Color,Fat fie1d data,CPBreed,Gorget/head molt,Body Molt,PriMary Molt,Secondary Molt,Tail Molt,Weight,Pollen Collected,Color Mark,Feather collected,Day Recap #,recap time 1,recap time 2,recap time 3,recap time 4,Comment
FTE,,,,CO,RMNP,10,29,7/14/2007,2007,7,14,,R,6000-53587,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/18/2007,2007,7,18,,R,6000-53587,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/18/2007,2007,7,18,,R,6000-53587,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/25/2007,2007,7,25,,R,6000-53587,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/30/2007,2007,7,30,,R,6000-53587,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/7/2007,2007,8,7,,R,6000-53587,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/8/2007,2007,8,8,,R,6000-53587,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/27/2005,2005,7,27,,1,6000-53589,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/1/2005,2005,8,1,,R,6000-53589,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/2/2005,2005,8,2,,R,6000-53589,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/5/2006,2006,6,5,,R,6000-53589,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/15/2006,2006,6,15,,R,6000-53589,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/16/2006,2006,6,16,,R,6000-53589,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/27/2005,2005,7,27,,1,6000-53590,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/27/2005,2005,7,27,,1,6000-53591,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/27/2005,2005,7,27,,1,6000-53592,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/30/2005,2005,7,30,,1,6000-53628,0,0,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/29/2005,2005,7,29,,1,6000-53631,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/6/2006,2006,7,6,,R,6000-53631,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/29/2005,2005,7,29,,1,6000-53632,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/29/2005,2005,7,29,,R,6000-53632,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/29/2005,2005,7,29,,1,6000-53634,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,7/31/2005,2005,7,31,,R,6000-53634,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/2/2005,2005,8,2,,R,6000-53634,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/7/2006,2006,7,7,,R,6000-53634,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/21/2007,2007,6,21,,R,6000-53634,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/6/2007,2007,7,6,,R,6000-53634,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/17/2007,2007,7,17,,R,6000-53634,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/17/2007,2007,7,17,,R,6000-53634,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/30/2005,2005,7,30,,1,6000-53636,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/30/2005,2005,7,30,,1,6000-53637,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/18/2006,2006,6,18,,R,6000-53637,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/23/2007,2007,6,23,,R,6000-53637,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/14/2007,2007,7,14,,R,6000-53637,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/30/2007,2007,7,30,,R,6000-53637,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,8/2/2007,2007,8,2,,R,6000-53637,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/24/2008,2008,6,24,,R,6000-53637,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/29/2008,2008,6,29,,R,6000-53637,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/19/2008,2008,7,19,,R,6000-53637,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/20/2008,2008,7,20,,R,6000-53637,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/20/2009,2009,5,20,,R,6000-53637,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/7/2009,2009,6,7,,R,6000-53637,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/10/2009,2009,6,10,,R,6000-53637,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/16/2009,2009,6,16,,R,6000-53637,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/19/2009,2009,6,19,,R,6000-53637,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/9/2009,2009,7,9,,R,6000-53637,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/30/2005,2005,7,30,,1,6000-53638,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,7/31/2005,2005,7,31,,1,6000-53660,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,7/31/2005,2005,7,31,,1,6000-53661,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,7/31/2005,2005,7,31,,R,6000-53661,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/13/2006,2006,6,13,,R,6000-53661,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/15/2006,2006,6,15,,R,6000-53661,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/8/2006,2006,7,8,,R,6000-53661,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/18/2006,2006,7,18,,R,6000-53661,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,7/31/2005,2005,7,31,,1,6000-53662,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,7/31/2005,2005,7,31,,1,6000-53663,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,7/31/2005,2005,7,31,,1,6000-53664,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,7/31/2005,2005,7,31,,R,6000-53664,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,7/31/2005,2005,7,31,,1,6000-53665,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,7/31/2005,2005,7,31,,1,6000-53666,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,8/3/2006,2006,8,3,,R,6000-53666,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/23/2007,2007,6,23,,R,6000-53666,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,7/31/2005,2005,7,31,,1,6000-53667,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,7/31/2005,2005,7,31,,1,6000-53668,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/1/2005,2005,8,1,,R,6000-53668,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/18/2006,2006,7,18,,R,6000-53668,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/8/2007,2007,6,8,,R,6000-53668,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/9/2007,2007,6,9,,R,6000-53668,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/12/2007,2007,6,12,,R,6000-53668,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/2/2007,2007,7,2,,R,6000-53668,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/11/2009,2009,5,11,,R,6000-53668,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,7/31/2005,2005,7,31,,1,6000-53670,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/1/2005,2005,8,1,,1,6000-53671,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/1/2005,2005,8,1,,1,6000-53672,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/1/2005,2005,8,1,,1,6000-53673,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/2/2005,2005,8,2,,1,6000-53711,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/2/2005,2005,8,2,,1,6000-53712,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/2/2005,2005,8,2,,1,6000-53713,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/2/2005,2005,8,2,,1,6000-53714,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/8/2006,2006,7,8,,R,6000-53714,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/2/2005,2005,8,2,,1,6000-53715,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/2/2005,2005,8,2,,1,6000-53716,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/2/2005,2005,8,2,,R,6000-53716,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/2/2005,2005,8,2,,1,6000-53717,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/2/2005,2005,8,2,,1,6000-53718,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/2/2005,2005,8,2,,1,6000-53720,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/2/2005,2005,8,2,,1,6000-53746,0,0,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/2/2005,2005,8,2,,1,6000-53747,0,0,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/12/2005,2005,8,12,,1,6000-53778,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/13/2006,2006,6,13,,1,6000-53780,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/16/2006,2006,7,16,,R,6000-53780,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/7/2006,2006,7,7,,1,6000-53806,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/16/2006,2006,7,16,,R,6000-53806,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/26/2006,2006,7,26,,R,6000-53806,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/14/2007,2007,6,14,,R,6000-53806,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/16/2006,2006,7,16,,1,6000-53890,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/24/2006,2006,7,24,,R,6000-53890,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/26/2006,2006,7,26,,R,6000-53890,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/7/2007,2007,6,7,,R,6000-53890,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/18/2008,2008,6,18,,R,6000-53890,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,5,19,5/12/2006,2006,5,12,,1,6000-53960,0,0,,,BTLH,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,5,19,5/9/2006,2006,5,9,,1,6000-80907,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/25/2006,2006,5,25,,1,6000-80920,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,5,19,5/11/2007,2007,5,11,,R,6000-80920,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/25/2006,2006,5,25,,1,6000-80921,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/27/2006,2006,5,27,,1,6000-80922,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/27/2006,2006,5,27,,1,6000-80923,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/27/2006,2006,5,27,,1,6000-80924,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/5/2006,2006,6,5,,R,6000-80924,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/5/2006,2006,6,5,,R,6000-80924,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/23/2008,2008,6,23,,R,6000-80924,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/3/2010,2010,7,3,,R,6000-80924,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/27/2006,2006,5,27,,1,6000-80925,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/27/2006,2006,5,27,,1,6000-80926,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,6,21,5/27/2006,2006,5,27,,1,6000-80927,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/30/2006,2006,5,30,,R,6000-80927,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/2/2006,2006,6,2,,R,6000-80927,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/5/2006,2006,6,5,,R,6000-80927,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/28/2006,2006,5,28,,1,6000-80928,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/3/2006,2006,6,3,,R,6000-80928,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/28/2006,2006,5,28,,1,6000-80929,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/28/2006,2006,5,28,,1,6000-80930,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/28/2006,2006,5,28,,1,6000-80931,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/29/2006,2006,5,29,,1,6000-80933,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/7/2007,2007,6,7,,R,6000-80933,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/12/2007,2007,6,12,,R,6000-80933,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/27/2007,2007,7,27,,R,6000-80933,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/9/2008,2008,6,9,,R,6000-80933,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/1/2008,2008,7,1,,R,6000-80933,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/6/2008,2008,7,6,,R,6000-80933,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/19/2008,2008,7,19,,R,6000-80933,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,12,33,8/11/2008,2008,8,11,,R,6000-80933,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/29/2006,2006,5,29,,1,6000-80934,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/14/2007,2007,6,14,,R,6000-80934,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,8/3/2007,2007,8,3,,R,6000-80934,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/29/2006,2006,5,29,,1,6000-80935,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/29/2006,2006,5,29,,R,6000-80935,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/30/2006,2006,5,30,,R,6000-80935,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/2/2006,2006,6,2,,R,6000-80935,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/4/2006,2006,6,4,,R,6000-80935,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,8,25,6/18/2006,2006,6,18,,R,6000-80935,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,5/29/2006,2006,5,29,,1,6000-80936,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/2/2006,2006,6,2,,1,6000-80938,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/3/2006,2006,6,3,,R,6000-80938,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/2/2006,2006,6,2,,1,6000-80939,0,0,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,6/26/2006,2006,6,26,,R,6000-80939,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/6/2006,2006,7,6,,R,6000-80939,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,7/31/2006,2006,7,31,,R,6000-80939,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,11,31,8/4/2006,2006,8,4,,R,6000-80939,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/5/2007,2007,6,5,,R,6000-80939,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,7,23,6/9/2007,2007,6,9,,R,6000-80939,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,9,27,7/1/2007,2007,7,1,,R,6000-80939,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/8/2007,2007,7,8,,R,6000-80939,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTE,,,,CO,RMNP,10,29,7/10/2007,2007,7,10,,R,6000-80939,1,1,,,BTLH,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
