band,original_band,other_bands,event_type,event_date,event_day,event_month,event_year,iso_country,iso_subdivision,lat_dd,lon_dd,coordinates_precision_code,band_type_code,species_name,species_id,bird_status,extra_info_code,age_code,sex_code,permit,band_status_code,how_obtained_code,who_obtained_code,reporting_method,present_condition,min_age_at_enc,record_source,record_id,species_scientific_name
B43833014783,B43833014783,,E,06/07/2019,07,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,4.00,R,15093842,Selasphorus platycercus
B43833014783,B43833014783,,E,06/21/2019,21,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,4.00,R,15093904,Selasphorus platycercus
B43933011430,B43933011430,B36833368276; ,B,05/24/2005,24,05,2005,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,0.00,B,-36976525,Selasphorus platycercus
B36833368276,B43933011430,B43933011430; ,B,05/26/2009,26,05,2009,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,0.00,B,-61703720,Selasphorus platycercus
B43933011430,B43933011430,B36833368276; ,E,05/26/2009,26,05,2009,US,US-CO,40.35833,-105.59167,1,11,BROAD-TAIL HUMMER,4320,,,,,,,66,23,14,08,4.92,E,-8824515,Selasphorus platycercus
B43933964389,B43933964389,,B,05/30/2006,30,05,2006,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P2722447,0,,,,,,B,-36986782,Selasphorus platycercus
B43933964389,B43933964389,,E,06/13/2006,13,06,2006,US,US-CO,40.41667,-105.58333,10,11,Broad-tail Hummer,4320,,,,,,,66,21,07,07,1.00,E,-12579664,Selasphorus platycercus
B44833292483,B44833292483,,B,08/08/2014,08,08,2014,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,-14643125,Selasphorus platycercus
B44833292483,B44833292483,,E,06/18/2016,18,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,97,23,14,07,3.00,R,-31833332,Selasphorus platycercus
B44833292722,B44833292722,,B,06/01/2016,01,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,0.00,B,-17957238,Selasphorus platycercus
B44833292722,B44833292722,,E,06/08/2017,08,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,2.00,R,15093784,Selasphorus platycercus
B44833292804,B44833292804,,B,05/31/2016,31,05,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,0.00,B,-17935870,Selasphorus platycercus
B44833292804,B44833292804,,E,06/08/2016,08,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,97,23,14,07,1.00,R,-31967411,Selasphorus platycercus
B44933668086,B44933668086,B35833791717; ,B,07/12/2003,12,07,2003,US,US-CO,40.41667,-105.58333,10,11,Broad-tailed Hummingbird,4320,3,00,1,5,P1719717,0,,,,,,B,-36978256,Selasphorus platycercus
B35833791717,B44933668086,B44933668086; ,B,07/17/2010,17,07,2010,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-36988481,Selasphorus platycercus
B44933668086,B44933668086,B35833791717; ,E,07/17/2010,17,07,2010,US,US-CO,40.42500,-105.50833,1,11,BROAD-TAILED HUMMINGBIRD,4320,,,,,,,66,23,14,08,8.08,E,-12991681,Selasphorus platycercus
B44933707287,B44933707287,,B,07/09/2004,09,07,2004,US,US-CO,40.41667,-105.58333,10,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3723353,0,,,,,,B,-75829822,Selasphorus platycercus
B44933707287,B44933707287,,E,06/08/2010,08,06,2010,US,US-CO,40.41667,-105.58333,10,11,BROAD-TAIL HUMMER,4320,,,,,,,66,23,07,07,7.00,E,-8817788,Selasphorus platycercus
B44933714623,B44933714623,,B,08/19/2004,19,08,2004,US,US-CO,40.41667,-105.58333,10,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3723353,0,,,,,,B,-55731912,Selasphorus platycercus
B44933714623,B44933714623,,E,08/21/2004,21,08,2004,US,US-CO,40.41667,-105.58333,10,11,HUMMINGBIRD,4320,,,,,,,66,23,01,08,1.17,E,-12502855,Selasphorus platycercus
B45833496288,B45833496288,B00833010080; ,B,08/25/2010,25,08,2010,US,US-CO,40.32222,-105.86222,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-60518914,Selasphorus platycercus
B45833496288,B45833496288,B00833010080; ,E,07/06/2012,06,07,2012,US,US-CO,40.37222,-105.86222,0,11,,4320,,,,,,,66,23,14,08,3.08,E,-8712207,Selasphorus platycercus
B00833010080,B45833496288,B45833496288; ,B,07/06/2012,06,07,2012,US,US-CO,40.37222,-105.86222,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-36961391,Selasphorus platycercus
B46933754063,B46933754063,,B,07/21/1999,21,07,1999,US,US-CO,40.41667,-105.58333,10,11,Broad-tailed Hummingbird,4320,3,00,1,5,P9988778,0,,,,,,B,-58565445,Selasphorus platycercus
B46933754063,B46933754063,,E,05/23/2001,23,05,2001,US,US-CO,40.41667,-105.58333,10,11,,4320,,,,,,,66,23,06,07,2.92,E,-12635182,Selasphorus platycercus
B46933764306,B46933764306,,B,06/03/2018,03,06,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,0,,,,,0.00,B,-14914136,Selasphorus platycercus
B46933764306,B46933764306,,E,07/11/2018,11,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.08,R,-31967773,Selasphorus platycercus
B46933764306,B46933764306,,E,06/07/2019,07,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,15093822,Selasphorus platycercus
B50833453338,B50833453338,,B,09/02/2012,02,09,2012,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,2,5,P2722447,0,,,,,,B,-59521577,Selasphorus platycercus
B50833453338,B50833453338,,E,06/01/2015,01,06,2015,US,US-CO,40.34327,-105.57362,0,11,Broad-tailed Hummingbird,4320,,,,,P3723383,,53,23,07,07,3.00,E,-8917744,Selasphorus platycercus
B50833909510,B50833909510,,B,07/21/2016,21,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,5,P3735013,0,,,,,0.00,B,-17707823,Selasphorus platycercus
B50833909510,B50833909510,,E,08/26/2016,26,08,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,97,23,14,07,1.17,R,-31967370,Selasphorus platycercus
B50833951598,B50833951598,,B,07/20/2020,20,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,12511568,Selasphorus platycercus
B50833951598,B50833951598,,E,06/13/2021,13,06,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,15093976,Selasphorus platycercus
B50833952055,B50833952055,,B,07/14/2020,14,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,12511456,Selasphorus platycercus
B50833952055,B50833952055,,E,07/29/2020,29,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,1.08,R,12513540,Selasphorus platycercus
B50833952552,B50833952552,,B,07/06/2020,06,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,12223956,Selasphorus platycercus
B50833952552,B50833952552,,E,06/12/2021,12,06,2021,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,15093966,Selasphorus platycercus
B50833953099,B50833953099,,B,06/12/2020,12,06,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,12223868,Selasphorus platycercus
B50833953099,B50833953099,,E,07/14/2020,14,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.08,R,12513486,Selasphorus platycercus
B50833953099,B50833953099,,E,07/23/2021,23,07,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,15094030,Selasphorus platycercus
B50833953099,B50833953099,,E,07/31/2022,31,07,2022,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,3.08,R,17673064,Selasphorus platycercus
B50833953175,B50833953175,,B,06/02/2020,02,06,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,0.00,B,12223852,Selasphorus platycercus
B50833953175,B50833953175,,E,06/13/2021,13,06,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,2.00,R,15093974,Selasphorus platycercus
B50833953175,B50833953175,,E,06/11/2022,11,06,2022,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,3.00,R,17673116,Selasphorus platycercus
B50833953519,B50833953519,,B,05/30/2020,30,05,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,12223764,Selasphorus platycercus
B50833953519,B50833953519,,E,07/17/2020,17,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,1.08,R,12513518,Selasphorus platycercus
B50833953519,B50833953519,,E,06/18/2021,18,06,2021,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,2.00,R,15093990,Selasphorus platycercus
B50833953735,B50833953735,,B,06/30/2020,30,06,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,12223920,Selasphorus platycercus
B50833953735,B50833953735,,E,07/19/2021,19,07,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,15094008,Selasphorus platycercus
B50833953978,B50833953978,,B,06/12/2020,12,06,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,12223892,Selasphorus platycercus
B50833953978,B50833953978,,E,06/15/2020,15,06,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.00,R,12513466,Selasphorus platycercus
B50933126553,B50933126553,B75833794044; ,B,07/24/2007,24,07,2007,US,US-CO,40.26694,-105.83583,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-36974825,Selasphorus platycercus
B50933126553,B50933126553,B75833794044; ,E,06/03/2010,03,06,2010,US,US-CO,40.27500,-105.84167,1,11,BROAD-TAILED HUMMINGBIRD,4320,,,,,,,66,23,14,08,4.00,E,-8797444,Selasphorus platycercus
B75833794044,B50933126553,B50933126553; ,B,06/03/2010,03,06,2010,US,US-CO,40.27500,-105.84167,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-61321161,Selasphorus platycercus
B50933605745,B50933605745,B30933121070; ,B,07/16/2006,16,07,2006,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-64320967,Selasphorus platycercus
B30933121070,B50933605745,B50933605745; ,B,06/22/2007,22,06,2007,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-63358764,Selasphorus platycercus
B50933605745,B50933605745,B30933121070; ,E,06/22/2007,22,06,2007,US,US-CO,40.42500,-105.50833,1,11,,4320,,,,,,,66,23,14,08,2.00,E,-12423995,Selasphorus platycercus
B52833400550,B52833400550,,B,07/31/2021,31,07,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,15327192,Selasphorus platycercus
B52833400550,B52833400550,,E,06/15/2022,15,06,2022,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,17673154,Selasphorus platycercus
B52833401594,B52833401594,,B,08/02/2021,02,08,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,15327050,Selasphorus platycercus
B52833401594,B52833401594,,E,06/09/2022,09,06,2022,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,17673098,Selasphorus platycercus
B52833536555,B52833536555,,B,08/04/2021,04,08,2021,US,US-CO,40.34167,-105.57500,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3723353,0,,,,,,B,14662006,Selasphorus platycercus
B52833536555,B52833536555,,E,06/21/2022,21,06,2022,US,US-CO,40.34311,-105.57380,0,11,BROAD-TAILED HUMMINGBIRD,4320,,,,,P3723353,,66,23,07,07,2.00,E,862997,Selasphorus platycercus
B52933053893,B52933053893,,B,06/21/1980,21,06,1980,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,-36983844,Selasphorus platycercus
B52933053893,B52933053893,,E,06/06/1982,06,06,1982,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,3.00,E,-11895901,Selasphorus platycercus
B52933053893,B52933053893,,E,06/14/1984,14,06,1984,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,5.00,E,-11895900,Selasphorus platycercus
B53833225102,B53833225102,,B,07/14/2017,14,07,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,5,P3735013,0,,,,,,B,-16095149,Selasphorus platycercus
B53833225102,B53833225102,,E,08/04/2017,04,08,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.17,R,-31968967,Selasphorus platycercus
B53833225102,B53833225102,,E,06/07/2019,07,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,3.00,R,15093814,Selasphorus platycercus
B53833225102,B53833225102,,E,07/23/2021,23,07,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,5.08,R,15094032,Selasphorus platycercus
B53833225343,B53833225343,,B,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-16096854,Selasphorus platycercus
B53833225343,B53833225343,,E,06/08/2017,08,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,1.00,R,15093804,Selasphorus platycercus
B53833225503,B53833225503,,B,06/06/2017,06,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,0,,,,,,B,-16098561,Selasphorus platycercus
B53833225503,B53833225503,,E,07/07/2018,07,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,-31966628,Selasphorus platycercus
B53833225903,B53833225903,,B,07/25/2017,25,07,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-16299404,Selasphorus platycercus
B53833225903,B53833225903,,E,06/07/2019,07,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,3.00,R,15093820,Selasphorus platycercus
B53833225903,B53833225903,,E,07/15/2020,15,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,4.08,R,12513494,Selasphorus platycercus
B53833563808,B53833563808,,B,06/03/2017,03,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,0,,,,,,B,-16333689,Selasphorus platycercus
B53833563808,B53833563808,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,1.00,R,-31968995,Selasphorus platycercus
B54833397594,B54833397594,,B,07/04/2013,04,07,2013,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-18182549,Selasphorus platycercus
B54833397594,B54833397594,,E,06/06/2017,06,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,5.00,R,-31967014,Selasphorus platycercus
B55933358695,B55933358695,B00933272887; ,B,06/12/2004,12,06,2004,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,0.00,B,-36961653,Selasphorus platycercus
B00933272887,B55933358695,B55933358695; ,B,06/29/2008,29,06,2008,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,0.00,B,-62784413,Selasphorus platycercus
B55933358695,B55933358695,B00933272887; ,E,06/29/2008,29,06,2008,US,US-CO,40.42500,-105.50833,1,11,,4320,,,,,,,66,23,14,08,5.00,E,-12318358,Selasphorus platycercus
B55933907443,B55933907443,,B,06/17/2003,17,06,2003,US,US-CO,40.41667,-105.58333,10,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3723353,0,,,,,,B,-65170980,Selasphorus platycercus
B55933907443,B55933907443,,E,05/25/2004,25,05,2004,US,US-CO,40.41667,-105.58333,10,11,,4320,,,,,,,66,23,06,07,1.92,E,-9209281,Selasphorus platycercus
B56933546525,B56933546525,,B,07/14/1999,14,07,1999,US,US-CO,38.91667,-104.08333,10,11,Broad-tailed Hummingbird,4320,8,00,1,4,P1713263,0,,,,,0.00,B,-65219869,Selasphorus platycercus
B56933546525,B56933546525,,E,05/16/2000,16,05,2000,US,US-CO,38.91667,-104.75000,10,11,,4320,,,,,,,00,20,06,04,1.92,E,-11265469,Selasphorus platycercus
B60066747546,B60066747546,,E,06/01/2016,01,06,2016,US,US-CO,38.95500,-106.98694,0,98,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,10,23,14,03,1.00,R,-31923571,Selasphorus platycercus
B60066747546,B60066747546,,B,06/01/2016,01,06,2016,US,US-CO,38.95500,-106.98694,0,98,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,X,,,,,,B,-16625991,Selasphorus platycercus
B60833953673,B60833953673,,B,07/06/2020,06,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,12223952,Selasphorus platycercus
B60833953673,B60833953673,,E,06/22/2021,22,06,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,2.00,R,15093994,Selasphorus platycercus
B60933126063,B60933126063,B36833305868; ,B,08/02/2007,02,08,2007,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-36972974,Selasphorus platycercus
B60933126063,B60933126063,B36833305868; ,E,07/04/2009,04,07,2009,US,US-CO,40.42500,-105.50833,1,11,BROAD-TAIL HUMMER,4320,,,,,,,66,23,14,08,3.08,E,-8824976,Selasphorus platycercus
B36833305868,B60933126063,B60933126063; ,B,07/04/2009,04,07,2009,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-60538646,Selasphorus platycercus
B60933666613,B60933666613,B70933279970; ,B,07/04/2006,04,07,2006,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,0.00,B,-64313687,Selasphorus platycercus
B60933666613,B60933666613,B70933279970; ,E,07/20/2008,20,07,2008,US,US-CO,40.42500,-105.50833,1,11,,4320,,,,,,,66,23,14,08,3.08,E,-12342643,Selasphorus platycercus
B70933279970,B60933666613,B60933666613; ,B,07/20/2008,20,07,2008,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,0.00,B,-60550403,Selasphorus platycercus
B60933666706,B60933666706,B36833361626; ,B,07/04/2006,04,07,2006,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,0.00,B,-36966906,Selasphorus platycercus
B36833361626,B60933666706,B60933666706; ,B,08/31/2008,31,08,2008,US,US-CO,40.42500,-105.52500,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,0.00,B,-62772328,Selasphorus platycercus
B60933666706,B60933666706,B36833361626; ,E,08/31/2008,31,08,2008,US,US-CO,40.42500,-105.52500,1,11,,4320,,,,,,,66,23,14,08,3.17,E,-12335389,Selasphorus platycercus
B60933926542,B60933926542,,B,06/06/2008,06,06,2008,US,US-CO,40.33778,-105.58833,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P2722447,0,,,,,0.00,B,-62920044,Selasphorus platycercus
B60933926542,B60933926542,,E,04/16/2011,16,04,2011,US,US-AZ,31.86889,-109.36750,0,11,BROAD-TAILED HUMMINGBIRD,4320,,,,,,,98,23,07,02,,E,-8758386,Selasphorus platycercus
B62833331673,B62833331673,,B,06/05/2021,05,06,2021,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,0,,,,,,B,15327034,Selasphorus platycercus
B62833331673,B62833331673,,E,06/11/2021,11,06,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,1.00,R,15093956,Selasphorus platycercus
B62833626063,B62833626063,,B,07/23/2018,23,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-14905335,Selasphorus platycercus
B62833626063,B62833626063,,E,06/15/2020,15,06,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,3.00,R,12513472,Selasphorus platycercus
B62933629002,B62933629002,,B,06/08/1977,08,06,1977,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-65089741,Selasphorus platycercus
B62933629002,B62933629002,,E,06/06/1982,06,06,1982,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,6.00,E,-11895921,Selasphorus platycercus
B62933640764,B62933640764,,B,06/19/1979,19,06,1979,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,00,1,4,P9993769,0,,,,,,B,-36983789,Selasphorus platycercus
B62933640764,B62933640764,,E,06/04/1980,04,06,1980,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,2.00,E,-10251469,Selasphorus platycercus
B62933695165,B62933695165,,B,06/23/1976,23,06,1976,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3737353,0,,,,,0.00,B,-36965223,Selasphorus platycercus
B62933695165,B62933695165,,E,06/07/1977,07,06,1977,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,2.00,E,-11880810,Selasphorus platycercus
B62933695329,B62933695329,,B,06/21/1976,21,06,1976,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,08,1,5,P3737353,0,,,,,,B,-75805812,Selasphorus platycercus
B62933695329,B62933695329,,E,07/28/1977,28,07,1977,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,2.08,E,-11880814,Selasphorus platycercus
B63833563253,B63833563253,,B,05/30/2017,30,05,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,4,P3735013,0,,,,,,B,-16636041,Selasphorus platycercus
B63833563253,B63833563253,,E,06/06/2017,06,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,1.00,R,-31969364,Selasphorus platycercus
B63833563333,B63833563333,,B,05/24/2017,24,05,2017,US,US-CO,38.86111,-107.64722,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-16636049,Selasphorus platycercus
B63833563333,B63833563333,,E,05/19/2019,19,05,2019,US,US-CO,38.86111,-107.64722,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,2.92,R,10696412,Selasphorus platycercus
B63833563738,B63833563738,,B,06/05/2017,05,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-16333682,Selasphorus platycercus
B63833563738,B63833563738,,E,07/09/2018,09,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,-31967774,Selasphorus platycercus
B63833563738,B63833563738,,E,06/14/2020,14,06,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,4.00,R,12513456,Selasphorus platycercus
