"band","band_status","recap_yr","sex","site_orig","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","comments"
"9000-39422","R",2007,"F","GNMTN","8/1, 3.9g NTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39425","R",2007,"F","GNMTN","8/1, 3.9g NTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39427","R",2007,"F","GNMTN","7/6, 4.2g NTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39428","R",2007,"F","GNMTN","7/6, 3.1g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39429","R",2007,"F","MCGC","7/8, 3.1g LTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39430","R",2007,"F","MCGC","7/14, 4.0g","7/17, 3.4g","7/18, 3.6g LTW","7/30, 3.6g HTW","8/3 3.2g","8/7, 3.4g HTW","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39431","R",2007,"F","MCGC","6/30, 3.9g","7/18, 3.8g","7/31, 3.4g MTW","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39432","R",2007,"F","MCGC","6/23, 3.1g","6/30, 3.8g E7","7/9, 3.5g HTW","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39436","R",2007,"F","MCGC","7/10, 3.2g NTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39446","R",2007,"F","MP1","8/8, 3.5g NTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39452","R",2007,"F","GC1","7/7, 3.3g HTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39458","R",2007,"F","MCGC","6/23, 3.5g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39461","R",2007,"F","MCGC","7/1, 3.3g ","7/2, 3.4g LTW","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39463","R",2007,"F","MCGC","7/1, 4.2g E7","7/9, 3.5g","7/18, 3.7g","7/19, n.w.","7/27, 4.3g","8/13, 4.2g","8/21, 3.4g HTW","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39464","R",2007,"F","MCGC","7/18, 2X, 4.3g","7/27, n.w.","7/30, 4.2g","8/3, 3.7g LTW","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39474","R",2007,"F","MCGC","6/30, 3.4g","7/10, 3.6g","7/27, 4.1g","7/30, 2X, 3.7g HTW","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39477","R",2007,"F","MCGC","7/1, 3.5g","7/2, 3.8g","7/9, 3.4g","7/14, 3.8g","7/27, 3.6g","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39478","R",2007,"F","MCGC","7/1, 3.5g MTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39480","R",2007,"F","HOLZ","7/17, 3.6g","8/8, 3.7g","    8/14, 4.2g NTW","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39481","R",2007,"F","HOLZ","7/24, 4.0g","8/1, 3.9g","8/8, 3.5g","8/14, 3.4g","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39483","R",2007,"F","HOLZ","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,"Found dead at Holzwarth Columbine cabin on 7/24/07. Cause of death unknown."
"9000-39485","R",2007,"F","HOLZ","7/17, 3.1g ","8/14, 3.9g NTW","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39487","R",2007,"F","HOLZ","7/17, n.w. LTW","","8/1, 3.8g MTW","8/8, 3.5g","8/14, n.w. HTW","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39488","R",2007,"F","HOLZ","7/17, 3.5g LTW","","7/24, 3.7g","8/1, 3.9g HTW","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39489","R",2007,"F","HOLZ","8/1, 3.6g ","8/8, 3.6g LTW","8/14, 4.1g","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39490","R",2007,"F","HOLZ","8/1, 3.8g MTW","8/8, 3.8g","8/14, 3.7g","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40106","R",2007,"F","HOLZ","7/24, 3.7g LTW","8/1, 3.9g","8/8, n.w., at GNMTN","8/8, 3.8g at HOLZ","","","","","","","",NA,NA,NA,NA,NA,NA,"*New: E40106"
"9000-39493","R",2007,"F","HOLZ","8/1, 4.3g M-HTW",""," 8/14, 4.0g HTW","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39494","R",2007,"F","HOLZ","7/17, 3.5g NTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39500","R",2007,"F","GNMTN","7/6, 3.3g","8/8, 3.2g VLTW","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39504","R",2007,"F","MCGC","7/1, n.w.","7/2, 3.9g","7/10, 3.2g at WC1","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39506","R",2007,"F","MCGC","7/1, 3.5g","7/2, 3.7g ","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39508","R",2007,"F","MCGC","7/17, 4.1g VLTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39509","R",2007,"F","MCGC","7/2, 3.4g LTW","7/9, 3.5g","7/14, 3.4g at WC1","7/18, 4.0g","7/20, n.w.","7/27, 4.1g M-HTW","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39511","R",2007,"F","MCGC","7/10, 3.3g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39512","R",2007,"F","MCGC","7/2, 3.7g","7/10, 3.3g","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39513","R",2007,"F","MCGC","7/17, 3.5g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39514","R",2007,"F","MCGC","7/10, 4.3g","7/18, 3.7g NTW","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39515","R",2007,"F","MCGC","7/2, again","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39517","R",2007,"F","MCGC","7/2, 3.7g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39519","R",2007,"F","MCGC","7/14, 4.2g","7/19, n.w.","7/27, 2X, 3.6-4.0 g NTW","8/14, 4.6g LTW","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39520","R",2007,"F","MCGC","7/2, again, 2X","7/5, 3.4g","7/10, 3.3g","7/18, n.w.","7/27, 3X, 3.6g","8/4, 3.4g","8/8, 3.3g","8/14, 3.3g NTW","","","",NA,NA,NA,NA,NA,NA,""
"9000-39526","R",2007,"F","MCGC","7/20, n.w.","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39527","R",2007,"F","MCGC","7/10, 3.3g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39528","R",2007,"F","MCGC","7/10, 3.9g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39529","R",2007,"F","CC3","7/19, 3.8g at MCGC, VHTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39537","R",2007,"F","GNMTN","8/8, n.w.","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39539","R",2007,"F","MCGC","7/14, 3.7g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39562","R",2007,"F","MCGC","7/14, 4.3g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39564","R",2007,"F","MCGC","7/19, 3.7g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39565","R",2007,"F","MCGC","7/10, 3.4g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39566","R",2007,"F","MCGC","8/14, 3.3g pin feathers","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39569","R",2007,"F","MCGC","7/10, 3.8g","7/19, 3.7g","7/20, n.w.","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39576","R",2007,"F","MCGC","7/10, 3.9g","7/18, 4.6g","7/20, 3.7g","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39578","R",2007,"F","MCGC","7/14, 4.1g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39582","R",2007,"F","WC1","7/23, 4.1g at MCGC","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39583","R",2007,"F","WC1","7/14, 3.7g, again 2X, at MCGC","","7/25, 4.2g at MCGC","7/30, 3.6g at MCGC","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39584","R",2007,"F","WC1","7/14, again, 3.5g at MCGC","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39587","R",2007,"F","MCGC","7/15, 3.7g","7/18, 3.7g","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39595","R",2007,"F","HPK1","8/11/07 at YMCA","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39806","R",2007,"F","MCGC","7/19, 3.4g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39807","R",2007,"F","MCGC","7/19, 3.7g","7/25, 4.1g","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39811","R",2007,"F","HOLZ","8/1, n.w.","8/8, 3.9g NTW","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39814","R",2007,"F","HOLZ","7/24, 3.6g","8/1, 3.8g","8/8, 3.4g NTW","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39815","R",2007,"F","HOLZ","8/1, 3.7g LTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39816","R",2007,"F","HOLZ","8/1, 4.2g LTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39819","R",2007,"F","HOLZ","8/1, 3.9g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39820","R",2007,"F","HOLZ","8/1, 4.0g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39826","R",2007,"F","MCGC","7/18, again","7/19, 3.6g, at CC3","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39830","R",2007,"F","MCGC","7/19, 3.4g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39831","R",2007,"F","MCGC","7/18, again, 2X","7/19, 2X, 3.1g","7/25, 3.3g","7/27, 4.1g","7/30, 3.7g","8/2, 3.4g","8/7, 3.8g at WC1","","8/7 3.2g","8/9, 4.0g VLTW","",NA,NA,NA,NA,NA,NA,""
"9000-39832","R",2007,"F","MCGC","7/18, again","7/30, 4.1g","8/2, 3.6g","8/3, 3.6g","8/21, 4.1g HTW","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39834","R",2007,"F","MCGC","7/19, 3.5g","7/27, n.w. MTW","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39835","R",2007,"F","MCGC","7/30, 3.5g NTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39846","R",2007,"F","MCGC","7/25, 3.4g","8/3, 3.6g HTW","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39879","R",2007,"F","HOLZ","8/1, 3.5g","8/8, 3.4g at GNMTN","8/8, 3.5g","8/14, 4.0g","8/23, 3.5g NTW","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39880","R",2007,"F","HOLZ","8/1, 4.6g","8/8, 2x, 3.1g","8/14, 4.0g","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39881","R",2007,"F","GNMTN","8/1, 3.4g","8/8, 3.2g","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39886","R",2007,"F","GNMTN","8/14, 3.8g MTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39889","R",2007,"F","GNMTN","8/8, 3.7g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39890","R",2007,"F","GNMTN","8/1, 3X, 3.8g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39903","R",2007,"F","MCGC","7/27, again","8/12, 4.4g","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39905","R",2007,"F","MCGC","7/27, again","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39907","R",2007,"F","MCGC","8/2, 3.7g","8/3, 3.8g","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39909","R",2007,"F","MCGC","7/30, again","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39914","R",2007,"F","MCGC","7/30, 3.6g","8/7, 3.3g","8/8, 3.2g NTW","","","","","","","","",NA,NA,NA,NA,NA,NA,"Formerly C53587"
"9000-39916","R",2007,"F","MCGC","7/30, again","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39935","R",2007,"F","HOLZ","8/14, 4.0g NTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39937","R",2007,"F","HOLZ","8/8, 2X, 3.3g","8/8, 3.6g at HOLZ","8/23, 3.1g LTW","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39938","R",2007,"F","HOLZ","8/8, 3.5g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39939","R",2007,"F","HOLZ","8/8, 4.0g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39940","R",2007,"F","HOLZ","8/8, 3.4g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39941","R",2007,"F","HOLZ","8/8, 4.5g at GNMTN","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39944","R",2007,"F","GNMTN","8/23, 3.2g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39947","R",2007,"F","HOLZ","8/1, again","8/8, 3.6g","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39958","R",2007,"F","MCGC","8/3, 3.9g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39961","R",2007,"F","MCGC","8/3, 4.0g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39963","R",2007,"F","GC1","8/2, again","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39966","R",2007,"F","GC1","8/7, 3.6g at MCGC","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39970","R",2007,"F","MCGC","8/7, 4.6g","8/15, 3.5g","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39987","R",2007,"F","MCGC","8/13, 3.3g","8/14, 3.5g","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39989","R",2007,"F","MCGC","8/14, 4.0g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39993","R",2007,"F","WC1","8/12, 4.3g at MCGC","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39994","R",2007,"F","WC1","8/12, 3.4g at MCGC","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39996","R",2007,"F","GNMTN","8/8, again","8/23, 3.5g","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-39998","R",2007,"F","GNMTN","8/23, n.w. HTW","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40003","R",2007,"M","MCGC","8/29, 3.8g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40007","R",2007,"M","WC1","8/13, 2X, again","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40018","R",2007,"M","MP1","8/24, 3.5g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40025","R",2007,"M","MCGC","8/14, 3.7g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40027","R",2007,"M","MCGC","8/14, 3.7g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40030","R",2007,"M","MCGC","8/14, 2X, again","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40032","R",2007,"M","MCGC","8/22, 3.5g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40038","R",2007,"M","MCGC","8/24, 3.9g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40053","R",2007,"F","HOLZ","8/14, 3.8g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40054","R",2007,"F","MCGC","8/22, 3.5g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40056","R",2007,"F","MCGC","8/23, 3.2g ","8/25, 3.0g HTW","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40070","R",2007,"F","MCGC","9/1, 3.3g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40097","R",2007,"F","MP1","8/24, n.w.","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40104","R",2007,"F","HOLZ","8/14, again","8/30, n.w.","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40108","R",2007,"F","HOLZ","8/30, 3.8g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40123","R",2007,"F","MP1","8/24, again, 2X","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40127","R",2007,"F","MP1","9/2, 3.0g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40137","R",2007,"M","MCGC","8/24, 3.5g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40138","R",2007,"F","MCGC","8/29, 3.5g at WC1","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40140","R",2007,"F","MP1","8/31, 3.6g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40151","R",2007,"M","MP1","8/27, n.w.","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40171","R",2007,"M","MCGC","8/29, 3.6g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-40200","R",2007,"M","WC1","8/29, again","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-90003","R",2007,"F","HOLZ","8/30, again, 2X ","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-90007","R",2007,"F","MP1","9/2, n.w.","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-90008","R",2007,"F","MCGC","9/2, 3.7g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-90019","R",2007,"M","MP1","9/2, again","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-90021","R",2007,"F","MP1","9/2, again","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-90028","R",2007,"M","HOLZ","8/30, again, 3X","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-90031","R",2007,"M","MCGC","9/2, 3.6g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-90063","R",2007,"M","MP1","9/12, 3.6g","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-90069","R",2007,"M","MP1","9/7, again","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"9000-90073","R",2007,"M","MCGC","9/9, 3.5g, 2X","","","","","","","","","","",NA,NA,NA,NA,NA,NA,""
"5000-11543","R",2008,"F","MCGC","6/23, 3.8g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11601","R",2008,"F","MCGC","6/18, 4.1g E8","6/23, 3.6g","7/6, 3.6g","7/10, 3.8g","7/19, 3.4g","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-11639","R",2008,"M","MCGC","5/16, 3.2g","5/30, 3.1g","6/4, 3.1g","6/10, 3.1g","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"9000-12256","R",2008,"F","MCGC","6/13, 3.4g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"*New: E12256"
"5000-29276","R",2008,"F","MCGC","3.3g at CC2","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29407","R",2008,"F","MP1","6/6, 3.5g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"4000-47664","R",2008,"F","MP1","6/2, 4.2g E8","8/1 n.w.","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"9000-12075","R",2008,"F","MP1","5/31, 3.6g E6","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"*New: E12075"
"4000-47788","R",2008,"F","MCGC","6/23, 3.8g","7/22, 3.5g ntw","8/10, 3.5g ltw","8/11, 3.3g, ltw","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"9000-90377","R",2008,"F","MCGC","6/29, 3.2G","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"*New E90377"
"5000-29452","R",2008,"F","MCGC","6/18, 3.6g","7/17, 3.6g","7/18, 3.6g","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"9000-90216","R",2008,"F","MCGC","6/16, 4.1g E6","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"*New E90216"
"5000-29486","R",2008,"F","MCGC","6/16, 3.7g E8","6/18, 3.6g E6","7/1, 3.1g","7/10, 3.7g E8+","8/2, 3.4g mtw","8/4, 3.4g","8/16, 3.8g","8/23, 3.4g htw","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29500","R",2008,"F","KV1","6/14, 3.7g E6","7/13, 3.6g","8/15, 3.9g mtw ","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"9000-90883","R",2008,"F","CC2","7/18. 3.3g at MCGC","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"*New E90883"
"5000-29608","R",2008,"F","GNMTN","6/7, 3.4g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29686","R",2008,"F","MCGC","7/26, 3.8g htw","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-29692","R",2008,"F","MCGC","8/7, 3.0G ltw","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-96639","R",2008,"F","MCGC","6/28, 3.5g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-96729","R",2008,"F","MP1","6/2, 3.6g E7","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-96732","R",2008,"F","MP1","6/2, 3.4g","6/16, 3.2g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-96800","R",2008,"F","MP1","7/9, 3.4g E7","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-96820","R",2008,"F","MP1","6/17, 3.7 E7","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-96822","R",2008,"F","MP1","6/16, 3.7g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-96845","R",2008,"F","MP1","7/2, 4.0g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-96851","R",2008,"F","MCGC","7/8, n.w.","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-96862","R",2008,"F","MP1","7/24, 3.4g htw","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-96894","R",2008,"F","MCGC","6/18, 3.7g","6/23, 3.6g","7/14, 3.8g","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-96922","R",2008,"F","MP1","8/2, 3.7g htw at HPK1","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-96941","R",2008,"F","MP1"," 6/24, 3.6g E7 ","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-96986","R",2008,"F","MP1","8/14, n.w. mtw w/E91096 HY M","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-97012","R",2008,"F","MP1","7/7, 3.6g E6","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-97016","R",2008,"F","MP1","6/17, 3.5g at HPK1","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"5000-97062","R",2008,"F","MCGC","6/23, 3.9g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-23432","R",2008,"F","MP1","5/31, 4.5g E8","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-23447","R",2008,"F","MP1","7/29, 3.5g mtw","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-23448","R",2008,"F","MP1","5/31, 3.4g E6-","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-23468","R",2008,"F","MP1","6/16, 3.6g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-23482","R",2008,"F","MP1","6/3, 3.6g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-23528","R",2008,"F","MP1","6/16, 3.7g E6+","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-23567","R",2008,"F","MP1","6/16, 3.4g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-23631","R",2008,"F","KV1","7/13, 3.6g 3x","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-23641","R",2008,"F","GNMTN","7/13, 3.5g","8/27, 3.9g nt","9/4, 3.5g vltw","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-23645","R",2008,"F","GNMTN","6/7, 3.4g","7/5, 3.8g E8","7/18, 3.6g ltw  7 g.f.","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-23648","R",2008,"F","GNMTN","7/13, 3.7g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-23664","R",2008,"F","KV1","7/11, 3.7g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-23679","R",2008,"F","MCGC","7/24, 3.7g ltw","8/22, 3.8g ltw","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"9000-90908","R",2008,"F","MCGC","5/17, 3.7g","7/26, n.w .","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"*New  E90908"
"6000-23724","R",2008,"F","GNMTN","7/13, 3.7g","7/18, 3.8g","8/15, 3.4g","8/27, 3.6g ltw","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-23740","R",2008,"F","MCGC","7/1, 3.3g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"9000-90414","R",2008,"F","MCGC","5/17, 3.6g","6/23, 3.6g","6/29, 3.6g","7/3, 3.7g at CC2","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"*New  E90414"
"6000-23792","R",2008,"F","MCGC","7/8, n.w . E7","7/14, 3.7 E7","8/16, 4.5g htw","8/24, 3.5g htw","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"9000-91047","R",2008,"F","MCGC","8/10, 3.7g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"*New  E91047"
"6000-23817","R",2008,"F","MCGC","7/3, 3.7g E7","7/11, 3.8g","7/14, 3.5g","7/19, 3.2g","7/24, 3.3g","7/26, 3.5g","7/29, 3.3g","8/16, 3.3g 2x","8/23, 3.8g ltw",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-23872","R",2008,"M","MCGC","6/18, 3.1g","6/29, 3.1g","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
"6000-53580","R",2008,"F","MCGC","7/1, 3.4g","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,""
